application_id,credit_score,annual_income,loan_amount,loan_purpose,employment_years,debt_to_income,approved,interest_rate,default_flag,origination_date
APP_005846,614,69000.26,35000.0,personal,2.0,0.4049,0,8.6,0,2024-07-27
APP_005847,711,185301.06,16231.06,business,20.7,0.3361,1,8.61,1,2024-04-25
APP_005848,608,73537.64,11550.38,personal,4.1,0.2661,0,9.85,0,2024-02-12
APP_005849,650,68260.67,5338.32,personal,6.6,0.2962,1,9.61,1,2024-02-11
APP_005850,554,19069.91,10767.12,home_improvement,12.3,0.4447,0,9.75,0,2025-05-16
APP_005851,679,73139.24,6719.63,personal,1.5,0.2265,1,7.78,1,2025-02-02
APP_005852,701,61580.73,8177.0,debt_consolidation,7.9,0.2032,1,7.97,0,2024-04-02
APP_005853,766,194115.91,27798.76,personal,0.5,0.1167,1,8.59,0,2025-11-29
APP_005854,645,40665.2,12555.12,home_improvement,5.3,0.4779,1,9.31,0,2024-01-14
APP_005855,752,77598.18,7824.61,debt_consolidation,1.1,0.3674,0,9.01,0,2025-08-20
APP_005856,500,98621.28,7735.83,home_improvement,2.8,0.4415,0,10.7,0,2025-12-21
APP_005857,651,49406.82,15619.69,personal,5.3,0.3531,1,9.23,0,2025-06-16
APP_005858,716,35005.57,2993.04,home_improvement,2.3,0.2736,1,7.5,0,2023-10-20
APP_005859,719,43083.5,6154.12,debt_consolidation,4.5,0.45,0,9.15,0,2025-05-04
APP_005860,754,41288.63,11575.49,personal,5.5,0.2529,1,7.89,0,2024-07-21
APP_005861,637,44871.88,2309.76,home_improvement,1.8,0.4283,1,9.25,0,2024-01-17
APP_005862,677,116094.66,24657.7,home_improvement,3.8,0.4656,0,7.5,0,2024-10-29
APP_005863,714,32131.61,4626.5,auto,4.0,0.1515,1,8.62,1,2024-06-23
APP_005864,777,310498.43,5974.19,auto,2.5,0.3537,1,8.49,0,2025-05-21
APP_005865,788,134068.61,10407.71,auto,4.5,0.2847,1,7.26,0,2025-05-09
APP_005866,629,27556.41,12794.31,personal,1.9,0.4178,0,9.45,0,2024-06-06
APP_005867,705,63182.1,15371.43,home_improvement,3.7,0.1335,1,8.65,0,2023-09-10
APP_005868,639,45692.25,7337.73,personal,15.7,0.4481,1,8.92,1,2025-11-29
APP_005869,686,81609.75,2400.5,auto,1.9,0.1248,1,8.84,1,2026-02-03
APP_005870,632,78661.22,13846.26,debt_consolidation,3.7,0.3489,0,9.32,0,2025-03-19
APP_005871,714,35510.2,3782.28,personal,1.4,0.2876,1,8.31,0,2024-09-15
APP_005872,799,101471.86,2363.03,personal,7.4,0.1428,1,8.58,0,2025-12-24
APP_005873,734,34659.56,7412.54,personal,10.0,0.3661,1,9.09,0,2025-02-14
APP_005874,668,48467.91,10665.7,debt_consolidation,16.4,0.3159,1,8.25,0,2025-02-27
APP_005875,722,84016.01,7122.97,auto,3.2,0.3256,1,7.49,0,2023-11-08
APP_005876,698,97956.89,4900.41,debt_consolidation,3.0,0.353,1,8.35,0,2025-03-28
APP_005877,566,59451.0,3965.69,auto,5.4,0.4608,0,10.82,0,2024-04-11
APP_005878,702,37076.38,5261.0,home_improvement,1.3,0.2546,1,7.25,0,2023-08-20
APP_005879,802,43634.23,16023.99,debt_consolidation,5.0,0.1775,1,7.71,0,2023-08-19
APP_005880,659,72040.61,15932.76,debt_consolidation,1.9,0.392,1,8.8,1,2024-02-28
APP_005881,654,68392.03,7679.17,personal,3.2,0.4092,1,9.57,0,2024-12-07
APP_005882,656,28480.5,10933.44,debt_consolidation,1.9,0.4963,0,8.18,0,2024-08-14
APP_005883,790,80362.3,6905.16,personal,1.2,0.4053,1,8.31,0,2024-01-12
APP_005884,603,40424.25,11771.48,debt_consolidation,1.2,0.5848,0,10.15,0,2023-06-17
APP_005885,636,160231.66,3237.0,home_improvement,3.1,0.4901,1,9.19,0,2025-10-20
APP_005886,638,43075.35,6534.4,debt_consolidation,0.5,0.2692,0,8.72,0,2024-01-25
APP_005887,585,108405.99,9450.09,personal,1.0,0.4769,0,9.75,0,2023-08-12
APP_005888,704,202042.22,3423.99,personal,4.6,0.2595,1,7.6,0,2025-03-29
APP_005889,679,242524.86,6908.13,personal,1.9,0.3945,1,9.07,0,2025-02-01
APP_005890,690,63670.73,5890.1,debt_consolidation,3.1,0.05,1,8.76,0,2024-10-06
APP_005891,630,52015.98,4410.15,debt_consolidation,14.1,0.4536,0,8.7,0,2025-06-15
APP_005892,652,30893.35,6114.46,debt_consolidation,3.9,0.3439,1,9.82,1,2026-02-05
APP_005893,687,32903.77,8195.5,home_improvement,0.7,0.2801,1,8.42,1,2023-11-10
APP_005894,844,106383.59,24624.14,personal,1.8,0.3046,1,7.9,0,2024-10-29
APP_005895,574,77326.67,10437.07,debt_consolidation,8.1,0.4804,0,9.21,0,2025-03-01
APP_005896,670,51900.67,7903.7,home_improvement,5.1,0.1887,1,8.54,0,2025-05-05
APP_005897,659,123232.95,13435.13,auto,12.9,0.3744,1,8.65,0,2023-11-15
APP_005898,625,59616.33,1542.47,business,2.6,0.4127,0,9.66,0,2025-07-10
APP_005899,772,28829.27,11891.49,auto,5.1,0.3692,1,7.63,0,2024-05-06
APP_005900,676,57061.16,4693.0,auto,2.9,0.2523,1,7.88,1,2024-05-25
APP_005901,635,111130.25,22572.09,auto,1.2,0.6059,0,8.59,0,2024-07-01
APP_005902,786,121451.48,4080.71,debt_consolidation,6.4,0.2581,1,8.35,0,2025-03-13
APP_005903,636,90702.34,3891.69,personal,3.4,0.5232,0,8.7,0,2024-02-12
APP_005904,686,40903.63,35000.0,debt_consolidation,0.8,0.1905,1,8.23,0,2023-11-08
APP_005905,673,26300.28,4666.56,debt_consolidation,5.1,0.283,1,8.73,0,2026-02-24
APP_005906,672,193058.9,17249.4,business,2.3,0.1944,1,8.96,0,2024-12-12
APP_005907,754,77771.51,19650.26,personal,2.4,0.2282,1,8.25,0,2023-04-06
APP_005908,801,32542.75,11384.66,home_improvement,3.6,0.1609,1,7.92,0,2024-04-16
APP_005909,661,18061.76,9938.72,auto,3.5,0.2077,1,8.98,0,2024-05-14
APP_005910,578,41460.38,7185.7,home_improvement,3.9,0.2874,0,10.37,0,2024-08-06
APP_005911,797,61976.21,22650.23,business,1.7,0.152,1,8.17,0,2025-02-04
APP_005912,699,64573.35,24331.51,personal,2.4,0.3188,1,7.88,0,2024-08-01
APP_005913,650,82437.33,19463.42,auto,9.8,0.266,1,8.96,1,2026-03-08
APP_005914,654,101582.22,12831.27,business,2.5,0.1782,1,9.23,1,2024-04-05
APP_005915,689,89590.35,21453.06,auto,1.3,0.2662,1,8.07,1,2024-03-17
APP_005916,773,67468.54,8654.8,auto,17.2,0.3532,1,8.07,0,2026-02-24
APP_005917,750,105773.93,15081.77,home_improvement,1.4,0.2381,1,7.53,0,2023-06-06
APP_005918,615,39480.8,8034.82,auto,0.8,0.492,0,9.27,0,2024-05-03
APP_005919,675,140109.21,12299.51,auto,0.7,0.3753,1,8.8,1,2025-11-26
APP_005920,695,97368.93,13501.22,personal,3.5,0.2149,1,8.22,0,2024-07-20
APP_005921,660,134014.07,4165.54,debt_consolidation,10.1,0.5558,0,8.56,0,2023-09-24
APP_005922,673,60504.53,11291.86,home_improvement,3.4,0.4045,1,8.89,1,2026-01-02
APP_005923,676,40548.5,6989.99,debt_consolidation,7.3,0.2614,1,7.97,0,2024-07-20
APP_005924,630,35186.86,9132.43,auto,1.2,0.3602,0,9.68,0,2025-01-11
APP_005925,649,84329.52,8348.44,debt_consolidation,2.1,0.4108,1,8.59,0,2023-06-06
APP_005926,760,98269.48,11296.04,home_improvement,0.5,0.0579,1,7.49,0,2023-11-01
APP_005927,627,40644.02,10883.3,personal,4.2,0.3876,0,8.78,0,2024-11-23
APP_005928,740,88482.95,3516.21,auto,3.1,0.1554,1,8.25,0,2024-10-03
APP_005929,631,43386.76,4118.07,home_improvement,8.8,0.2535,0,9.3,0,2023-08-09
APP_005930,714,103402.02,11024.25,debt_consolidation,3.7,0.3853,1,8.51,1,2023-09-25
APP_005931,630,93275.11,14424.06,personal,11.4,0.4193,0,9.24,0,2023-12-30
APP_005932,686,55879.46,7287.7,personal,6.4,0.2626,1,8.21,0,2025-03-31
APP_005933,569,59910.44,5014.82,home_improvement,3.7,0.4214,0,10.79,0,2025-10-16
APP_005934,695,126276.75,5597.99,personal,1.7,0.2372,1,8.22,0,2025-03-31
APP_005935,719,207010.2,4759.8,personal,0.6,0.0923,1,7.79,0,2025-02-20
APP_005936,724,97120.97,13792.65,debt_consolidation,2.9,0.2545,1,8.61,0,2023-03-30
APP_005937,768,75491.21,4593.29,personal,2.4,0.3344,1,7.42,0,2024-02-04
APP_005938,597,112017.79,6259.04,home_improvement,1.1,0.3244,0,9.59,0,2025-12-14
APP_005939,662,57070.93,6429.48,personal,7.0,0.1437,1,8.37,0,2024-11-05
APP_005940,649,92876.16,3245.94,home_improvement,0.8,0.4407,1,9.88,1,2023-06-28
APP_005941,774,29502.79,3037.03,debt_consolidation,4.2,0.1706,1,7.71,0,2024-12-25
APP_005942,713,76178.78,5084.62,business,3.0,0.3333,1,8.43,0,2023-07-12
APP_005943,723,98124.69,16348.61,personal,1.5,0.2133,1,7.62,0,2024-11-27
APP_005944,826,119225.52,12304.87,personal,5.5,0.1738,1,7.94,0,2024-11-04
APP_005945,627,80540.9,10535.96,home_improvement,6.8,0.4698,0,9.32,0,2024-05-03
APP_005946,668,81513.72,7303.72,debt_consolidation,4.1,0.0748,1,8.61,0,2024-09-10
APP_005947,617,101225.31,21522.82,debt_consolidation,30.0,0.4217,0,10.06,0,2024-06-01
APP_005948,719,82090.02,10196.1,personal,3.8,0.1396,1,6.36,0,2024-04-20
APP_005949,850,52983.94,9690.28,personal,3.0,0.069,1,8.2,0,2026-02-15
APP_005950,760,117467.15,3393.97,auto,8.1,0.4821,0,8.08,0,2025-08-22
APP_005951,597,50469.99,25520.64,business,1.6,0.3673,0,9.82,0,2024-06-29
APP_005952,703,60584.58,9919.96,personal,5.2,0.3013,1,7.76,1,2024-12-09
APP_005953,712,141221.3,6268.59,home_improvement,30.0,0.1819,1,7.92,0,2024-08-15
APP_005954,571,28193.25,10983.34,auto,2.1,0.3692,0,10.19,0,2024-07-13
APP_005955,647,37665.06,7470.9,debt_consolidation,8.3,0.4111,1,8.98,1,2023-11-09
APP_005956,766,54064.07,4741.77,debt_consolidation,7.1,0.0947,1,8.57,0,2025-01-16
APP_005957,657,37491.71,11235.52,home_improvement,3.8,0.4468,1,7.7,0,2025-05-05
APP_005958,711,63423.2,15856.72,personal,12.7,0.2605,1,8.48,0,2024-09-02
APP_005959,605,28803.72,16406.59,personal,5.8,0.4934,0,9.16,0,2024-10-10
APP_005960,646,46165.49,5842.83,personal,9.8,0.467,0,8.75,0,2025-07-01
APP_005961,675,108041.02,2914.71,personal,3.6,0.1937,1,8.48,0,2024-07-10
APP_005962,500,75516.66,4957.97,debt_consolidation,5.3,0.2225,0,11.45,0,2024-12-14
APP_005963,588,41251.05,7642.11,debt_consolidation,2.9,0.4025,0,8.78,0,2024-03-22
APP_005964,808,101725.26,10770.75,auto,1.3,0.4663,0,8.22,0,2023-12-23
APP_005965,615,92222.83,17594.84,auto,2.9,0.3623,0,9.67,0,2024-12-21
APP_005966,637,57801.99,2970.25,business,3.8,0.1868,0,9.15,0,2024-01-24
APP_005967,782,125018.58,8207.5,debt_consolidation,12.4,0.3492,1,7.94,0,2023-09-18
APP_005968,706,125640.57,3656.84,home_improvement,5.4,0.2632,1,8.64,0,2023-08-27
APP_005969,634,38518.96,9160.71,debt_consolidation,10.0,0.2319,0,9.33,0,2025-03-12
APP_005970,604,24750.69,17632.84,debt_consolidation,3.4,0.4362,0,10.67,0,2026-02-25
APP_005971,632,60601.33,11960.44,personal,2.6,0.4263,0,9.75,0,2024-02-08
APP_005972,622,56436.32,3441.24,personal,5.2,0.5724,0,8.69,0,2024-05-28
APP_005973,703,44406.61,8231.39,auto,6.6,0.2757,1,8.22,1,2025-04-26
APP_005974,712,88605.57,27179.71,home_improvement,7.4,0.1954,1,8.68,0,2023-08-20
APP_005975,721,117487.38,19405.93,auto,2.8,0.4307,1,8.15,0,2024-07-23
APP_005976,713,63713.32,8686.45,debt_consolidation,11.0,0.3687,1,8.71,0,2025-04-04
APP_005977,635,64849.26,3820.42,personal,4.1,0.4365,0,8.27,0,2024-06-07
APP_005978,710,47178.53,17190.91,personal,4.7,0.3296,1,8.12,0,2025-03-28
APP_005979,628,66981.65,6388.37,debt_consolidation,6.0,0.2631,0,9.75,0,2025-09-15
APP_005980,685,43862.24,8173.75,auto,3.1,0.2924,1,7.89,0,2025-09-29
APP_005981,504,31863.56,4775.04,auto,7.7,0.65,0,10.81,0,2025-02-10
APP_005982,573,19052.85,9339.55,home_improvement,2.0,0.4107,0,10.38,0,2023-07-12
APP_005983,746,51067.83,30619.17,debt_consolidation,10.7,0.4073,1,9.11,1,2024-10-27
APP_005984,598,168197.32,3342.31,auto,1.9,0.2574,0,10.34,0,2023-10-13
APP_005985,670,61174.06,4491.79,personal,15.4,0.2975,1,8.83,0,2024-10-05
APP_005986,684,58573.47,17573.45,home_improvement,3.0,0.2644,1,7.55,0,2025-10-29
APP_005987,574,29176.11,3289.86,debt_consolidation,6.4,0.417,0,10.39,0,2023-05-10
APP_005988,787,74827.6,3911.64,personal,2.8,0.1589,1,8.13,0,2025-08-06
APP_005989,697,56927.9,14170.09,personal,1.7,0.1167,1,7.56,0,2026-03-25
APP_005990,626,123247.16,7453.23,business,3.1,0.5546,0,9.23,0,2026-02-14
APP_005991,616,96742.3,9284.01,debt_consolidation,2.4,0.4531,0,9.31,0,2025-04-17
APP_005992,750,62708.68,10217.27,personal,1.1,0.1254,1,7.81,0,2025-12-23
APP_005993,771,75729.69,10847.97,personal,9.2,0.2535,1,7.75,0,2025-07-15
APP_005994,606,64078.23,31121.79,home_improvement,12.3,0.3695,0,9.88,0,2024-05-10
APP_005995,686,41707.3,11014.08,personal,7.5,0.2321,1,7.63,0,2023-10-06
APP_005996,811,72162.09,4717.53,auto,1.3,0.2595,1,8.03,0,2023-08-07
APP_005997,651,47353.51,7554.69,personal,11.7,0.3763,1,9.67,0,2024-04-16
APP_005998,768,96989.67,20131.04,auto,1.4,0.2845,1,7.64,0,2024-04-05
APP_005999,676,35970.0,33425.2,personal,0.9,0.3498,1,7.78,0,2025-09-16
APP_006000,650,67797.01,19705.27,debt_consolidation,3.5,0.3964,1,9.61,0,2023-06-16
APP_006001,609,69558.59,31778.04,home_improvement,2.3,0.2948,0,10.06,0,2023-04-28
APP_006002,686,106460.7,9028.99,auto,15.7,0.3532,1,7.5,0,2026-02-15
APP_006003,715,162909.7,6125.89,personal,2.8,0.3698,1,8.38,0,2025-08-01
APP_006004,587,54005.43,16863.85,debt_consolidation,9.8,0.5978,0,9.31,0,2024-06-02
APP_006005,587,64122.96,8780.18,personal,2.7,0.4467,0,9.79,0,2026-03-16
APP_006006,767,61262.57,10616.39,auto,5.7,0.405,0,7.57,0,2025-09-12
APP_006007,540,53568.22,7266.64,debt_consolidation,5.5,0.3255,0,9.41,0,2023-09-20
APP_006008,850,143977.53,6122.38,personal,2.2,0.2489,1,8.05,0,2024-09-16
APP_006009,690,57809.36,12984.01,debt_consolidation,12.6,0.2742,1,7.83,0,2026-02-12
APP_006010,706,156974.4,6122.91,home_improvement,3.2,0.3065,0,8.4,0,2025-10-16
APP_006011,788,158012.42,10285.62,debt_consolidation,0.9,0.3827,1,7.66,1,2023-12-21
APP_006012,773,56935.65,6025.57,debt_consolidation,1.1,0.1678,1,8.29,0,2025-12-30
APP_006013,665,123213.77,7220.23,home_improvement,1.6,0.3235,1,9.63,1,2025-06-19
APP_006014,736,68689.55,8814.67,auto,3.0,0.3179,1,7.94,0,2025-12-14
APP_006015,663,104508.84,11771.07,debt_consolidation,1.2,0.3259,1,8.79,0,2023-09-15
APP_006016,731,58343.33,10881.3,home_improvement,3.5,0.3008,1,7.73,0,2023-11-15
APP_006017,699,54095.1,7879.56,auto,2.5,0.3045,1,7.91,0,2024-02-22
APP_006018,644,71232.53,5887.57,personal,5.5,0.3825,1,8.98,0,2023-08-11
APP_006019,737,23410.47,11980.66,personal,5.5,0.1393,1,8.84,0,2025-09-03
APP_006020,753,39856.64,6002.29,debt_consolidation,28.3,0.256,1,7.22,0,2025-10-18
APP_006021,715,59764.45,5463.58,home_improvement,3.4,0.1833,1,7.8,1,2024-09-23
APP_006022,672,67569.02,2084.34,debt_consolidation,6.9,0.1987,1,8.58,0,2025-11-26
APP_006023,716,158697.52,9933.66,personal,2.5,0.3595,1,8.22,0,2023-08-31
APP_006024,804,29873.06,4566.63,home_improvement,0.8,0.2248,1,7.94,0,2024-06-22
APP_006025,717,48808.31,2485.1,personal,5.0,0.2829,1,8.42,0,2024-11-23
APP_006026,635,31172.56,10780.44,debt_consolidation,4.7,0.4097,0,8.31,0,2024-11-10
APP_006027,698,70288.7,19579.15,debt_consolidation,0.7,0.2686,1,8.26,1,2024-10-21
APP_006028,717,22636.45,7417.73,auto,1.4,0.3516,1,7.82,0,2023-06-20
APP_006029,703,53034.08,14957.92,personal,2.2,0.4093,1,7.76,0,2025-11-27
APP_006030,611,32722.33,6537.75,auto,7.7,0.3514,0,10.25,0,2025-06-15
APP_006031,802,59177.94,23229.34,personal,2.4,0.2063,1,7.78,0,2024-10-16
APP_006032,724,58709.97,7594.25,personal,5.3,0.3618,1,7.98,0,2024-10-27
APP_006033,671,40435.26,6851.19,auto,2.4,0.4106,1,8.53,0,2023-06-21
APP_006034,716,46189.73,2821.11,business,3.3,0.3257,1,8.45,0,2023-07-21
APP_006035,635,119809.87,5410.92,auto,2.9,0.3903,0,9.64,0,2023-06-08
APP_006036,587,232700.92,9451.49,personal,6.5,0.4888,0,10.08,0,2025-02-02
APP_006037,838,152205.52,9770.0,debt_consolidation,7.2,0.1423,1,8.25,0,2023-12-08
APP_006038,667,29710.09,5107.26,personal,30.0,0.3938,1,7.89,0,2023-03-31
APP_006039,850,54816.16,21667.84,debt_consolidation,8.5,0.2544,1,8.26,0,2025-04-18
APP_006040,642,50753.63,7705.7,auto,11.3,0.2703,1,9.18,1,2023-06-28
APP_006041,705,80447.3,4336.31,personal,1.0,0.1585,1,7.78,0,2024-05-08
APP_006042,565,95426.42,7453.05,debt_consolidation,17.7,0.5128,0,10.77,0,2025-07-29
APP_006043,649,89503.7,14286.28,debt_consolidation,1.4,0.5448,0,9.59,0,2025-07-09
APP_006044,515,27491.26,6722.27,personal,4.5,0.51,0,11.19,0,2024-09-03
APP_006045,597,127682.34,4707.86,home_improvement,8.7,0.4546,0,9.61,0,2023-10-31
APP_006046,710,94102.03,17667.57,business,1.0,0.3478,1,7.81,0,2025-05-14
APP_006047,630,82810.33,9886.1,personal,2.3,0.3301,0,8.74,0,2025-02-08
APP_006048,690,102478.33,9143.17,auto,2.9,0.528,0,8.73,0,2023-11-12
APP_006049,679,59961.97,7248.28,home_improvement,1.1,0.2768,1,9.5,0,2025-08-13
APP_006050,696,62520.72,7789.65,personal,5.0,0.2703,1,7.63,0,2025-08-19
APP_006051,730,57526.28,12912.45,home_improvement,1.8,0.2297,1,7.52,0,2024-01-10
APP_006052,649,90925.36,5276.15,auto,3.2,0.3421,1,7.78,0,2024-01-08
APP_006053,764,500000.0,5573.55,home_improvement,8.3,0.2601,1,7.98,1,2023-07-30
APP_006054,645,61160.65,8511.87,home_improvement,13.0,0.2163,1,9.53,0,2024-04-25
APP_006055,815,185324.25,8890.84,debt_consolidation,0.8,0.1721,1,7.53,0,2025-02-07
APP_006056,676,71409.65,6964.73,personal,2.0,0.3793,1,8.03,0,2024-07-03
APP_006057,643,51204.9,5863.46,debt_consolidation,4.0,0.3831,1,7.89,0,2025-03-14
APP_006058,734,52045.33,3695.04,personal,1.0,0.3968,1,8.21,0,2025-11-01
APP_006059,743,57226.48,5568.7,auto,2.8,0.05,1,7.84,0,2024-02-06
APP_006060,668,154776.19,13051.55,auto,2.5,0.4525,0,8.72,0,2024-08-14
APP_006061,639,47196.54,17586.81,home_improvement,0.5,0.5088,0,9.17,0,2024-05-01
APP_006062,643,54172.39,4490.17,home_improvement,1.4,0.2004,1,9.12,0,2024-10-16
APP_006063,648,83261.71,4414.0,debt_consolidation,10.0,0.4134,1,8.92,0,2025-07-15
APP_006064,548,45100.93,6538.15,home_improvement,5.2,0.361,0,10.36,0,2024-03-21
APP_006065,624,39510.94,4564.66,home_improvement,19.6,0.421,0,9.28,0,2025-03-06
APP_006066,541,19979.41,18586.15,personal,9.4,0.4715,0,10.41,0,2025-09-23
APP_006067,589,58672.23,14942.76,personal,6.9,0.3371,0,10.66,0,2024-08-30
APP_006068,577,65800.56,1722.93,personal,1.5,0.3259,0,9.84,0,2024-01-13
APP_006069,597,124456.47,16158.26,personal,8.9,0.3782,0,10.58,0,2023-11-21
APP_006070,627,34226.76,15599.34,home_improvement,3.9,0.418,0,9.42,0,2025-04-27
APP_006071,708,82538.04,21661.18,debt_consolidation,0.3,0.2999,1,7.29,0,2025-04-30
APP_006072,798,68211.28,8302.13,personal,1.4,0.05,1,7.98,0,2023-06-20
APP_006073,670,44435.26,6192.7,debt_consolidation,3.8,0.2667,1,8.88,1,2024-01-01
APP_006074,848,104164.37,35000.0,home_improvement,2.3,0.233,1,6.68,0,2025-09-21
APP_006075,782,78064.36,5473.68,debt_consolidation,9.9,0.4411,1,7.26,0,2025-04-30
APP_006076,693,74580.0,4942.18,personal,8.1,0.3516,1,7.69,0,2026-02-08
APP_006077,744,19453.67,9392.0,debt_consolidation,1.4,0.1572,1,7.59,1,2025-04-11
APP_006078,595,25533.3,7158.41,auto,10.3,0.3603,0,10.18,0,2023-06-11
APP_006079,632,127450.27,2080.27,business,3.2,0.4697,0,8.32,0,2024-04-09
APP_006080,597,32631.12,15696.97,auto,1.5,0.3918,0,10.24,0,2024-07-20
APP_006081,549,62138.91,5665.3,personal,4.4,0.4701,0,10.59,0,2025-03-19
APP_006082,748,68641.61,14823.69,personal,0.8,0.1851,1,7.73,0,2025-07-20
APP_006083,785,186802.21,6087.86,debt_consolidation,1.0,0.2182,1,8.63,0,2025-12-26
APP_006084,780,106212.04,9909.96,business,8.0,0.0907,1,7.92,0,2026-02-05
APP_006085,648,64306.0,1972.69,personal,5.9,0.436,1,8.79,1,2025-07-05
APP_006086,651,91807.29,11544.29,auto,9.0,0.3348,1,8.3,0,2023-07-22
APP_006087,829,100854.29,21614.61,debt_consolidation,7.5,0.3168,1,7.77,0,2024-07-20
APP_006088,625,88048.22,5504.76,debt_consolidation,2.3,0.2967,1,9.13,0,2023-05-06
APP_006089,664,55734.71,7677.02,personal,12.4,0.3841,1,7.89,1,2024-03-15
APP_006090,660,42861.68,7262.88,personal,8.2,0.3889,1,8.32,0,2024-09-08
APP_006091,594,25660.81,18738.81,home_improvement,2.3,0.413,0,10.04,0,2023-11-15
APP_006092,684,74589.71,3324.66,personal,3.0,0.2896,1,8.47,0,2025-01-16
APP_006093,591,23423.77,19690.82,personal,10.3,0.4029,0,8.87,0,2023-07-16
APP_006094,727,39587.42,3546.42,business,6.3,0.3294,1,6.94,0,2025-05-19
APP_006095,622,84435.5,5384.68,personal,1.3,0.3784,0,8.81,0,2023-07-26
APP_006096,668,40265.25,7180.8,personal,4.5,0.2556,1,8.42,0,2024-11-16
APP_006097,679,55043.14,5836.93,debt_consolidation,2.0,0.5315,0,8.31,0,2025-01-11
APP_006098,694,121559.29,7767.21,auto,0.6,0.2218,1,8.7,0,2023-09-06
APP_006099,834,159288.4,27551.12,debt_consolidation,8.0,0.2755,1,8.31,0,2025-05-21
APP_006100,606,99578.77,5515.35,auto,10.3,0.1939,0,9.39,0,2025-07-12
APP_006101,703,34912.85,3593.19,auto,7.2,0.4171,1,7.62,0,2024-10-06
APP_006102,512,71532.44,18918.56,home_improvement,0.8,0.3138,0,11.26,0,2023-10-24
APP_006103,725,146121.7,5644.26,personal,2.3,0.3324,1,7.32,0,2024-06-13
APP_006104,787,86452.72,4921.54,debt_consolidation,2.6,0.1566,1,7.99,1,2024-03-05
APP_006105,701,46787.97,2284.13,personal,4.2,0.3902,1,7.99,0,2023-05-29
APP_006106,621,28267.87,12728.72,debt_consolidation,7.1,0.4899,0,9.35,0,2023-08-10
APP_006107,709,72375.29,16511.76,home_improvement,1.7,0.4158,1,8.41,0,2023-11-11
APP_006108,727,96893.16,21974.29,personal,3.4,0.258,1,7.64,0,2023-12-25
APP_006109,635,95402.06,23890.18,debt_consolidation,8.2,0.1972,1,8.78,0,2023-04-10
APP_006110,620,44713.84,5458.45,auto,0.8,0.4697,0,9.01,0,2023-08-18
APP_006111,626,75062.32,6874.93,debt_consolidation,8.3,0.4969,1,8.54,0,2026-02-25
APP_006112,589,18733.71,6044.68,debt_consolidation,1.8,0.3579,0,10.42,0,2024-02-16
APP_006113,712,112482.37,16215.18,home_improvement,2.4,0.2848,1,7.68,0,2024-07-12
APP_006114,627,96881.56,10171.0,business,3.7,0.3998,0,9.78,0,2023-08-20
APP_006115,512,18372.92,7841.02,business,1.7,0.4206,1,11.29,1,2025-01-07
APP_006116,665,44450.34,3410.72,debt_consolidation,4.8,0.2744,1,8.43,0,2025-03-05
APP_006117,632,29316.77,7228.14,personal,3.0,0.3445,0,10.09,0,2025-11-18
APP_006118,746,131552.16,10079.04,business,0.7,0.05,1,7.82,0,2024-01-15
APP_006119,819,188599.8,8545.04,debt_consolidation,1.3,0.208,1,7.87,0,2025-04-08
APP_006120,751,50267.65,4407.02,business,1.2,0.3161,1,8.08,0,2025-11-09
APP_006121,587,83054.29,3613.94,personal,7.3,0.3435,0,10.22,0,2023-05-26
APP_006122,814,43065.96,9299.6,home_improvement,1.9,0.2468,1,8.82,0,2023-05-23
APP_006123,659,75572.02,12310.42,debt_consolidation,7.1,0.5501,0,8.51,0,2025-05-21
APP_006124,649,36976.26,4330.75,auto,1.2,0.336,1,9.48,0,2024-09-19
APP_006125,725,131957.73,8187.71,auto,1.6,0.4299,1,8.01,0,2026-01-25
APP_006126,618,50834.11,3513.27,debt_consolidation,3.2,0.3771,0,9.69,0,2024-07-07
APP_006127,689,75098.99,8030.57,auto,5.3,0.2828,1,8.49,0,2025-03-04
APP_006128,556,82680.41,8463.97,auto,1.6,0.4148,0,11.45,0,2024-11-11
APP_006129,714,69929.12,11040.38,debt_consolidation,2.8,0.2582,1,7.18,0,2023-10-07
APP_006130,658,62002.6,9682.01,personal,8.6,0.5448,0,8.57,0,2023-12-07
APP_006131,771,149407.99,26567.72,home_improvement,4.9,0.4468,1,8.14,1,2025-01-21
APP_006132,539,83600.0,8667.65,home_improvement,0.8,0.5355,0,11.1,0,2026-01-27
APP_006133,605,53093.87,10777.51,personal,4.9,0.3751,0,9.71,0,2025-09-21
APP_006134,710,55631.98,4503.98,debt_consolidation,7.7,0.4973,0,7.43,0,2024-12-30
APP_006135,749,50069.81,16726.16,personal,2.6,0.2511,0,7.21,0,2025-04-25
APP_006136,697,42036.23,8250.27,personal,4.6,0.2789,1,8.17,0,2024-03-05
APP_006137,721,66164.96,19154.87,debt_consolidation,5.4,0.3152,1,8.17,0,2023-07-27
APP_006138,643,35547.7,9056.79,debt_consolidation,13.4,0.1484,1,9.14,0,2024-08-29
APP_006139,540,34082.36,16729.97,personal,2.3,0.4975,0,11.07,0,2025-07-08
APP_006140,705,135061.75,9461.23,personal,3.6,0.1929,1,6.85,0,2025-04-25
APP_006141,637,37852.2,13209.63,business,5.7,0.2732,0,8.55,0,2023-04-10
APP_006142,612,121915.26,17295.29,debt_consolidation,5.7,0.4197,0,9.86,0,2025-08-19
APP_006143,670,68904.91,16149.98,debt_consolidation,4.8,0.3639,1,8.44,0,2023-08-12
