ticker,date,open,high,low,close,volume,adj_close
SOFI,2024-10-16,19.79,19.79,19.3,19.44,1022832,19.44
SOFI,2024-10-17,19.31,20.48,19.31,20.36,2757187,20.36
SOFI,2024-10-18,20.6,20.6,19.58,19.85,1875744,19.85
SOFI,2024-10-21,19.78,19.87,19.63,19.68,7038276,19.68
SOFI,2024-10-22,19.76,19.76,19.54,19.55,1426861,19.55
SOFI,2024-10-23,19.53,20.6,19.53,20.59,5146719,20.59
SOFI,2024-10-24,20.69,20.69,20.01,20.05,2707071,20.05
SOFI,2024-10-25,20.05,20.08,19.64,19.99,2576779,19.99
SOFI,2024-10-28,19.86,20.35,19.86,20.26,2788354,20.26
SOFI,2024-10-29,20.27,20.32,19.95,20.2,1969528,20.2
SOFI,2024-10-30,20.21,20.32,19.82,20.06,3171467,20.06
SOFI,2024-10-31,20.21,20.49,20.16,20.3,2887697,20.3
SOFI,2024-11-01,20.19,21.44,20.19,21.07,1211350,21.07
SOFI,2024-11-04,21.21,21.63,21.21,21.56,1426877,21.56
SOFI,2024-11-05,21.56,21.87,21.47,21.57,634197,21.57
SOFI,2024-11-06,21.43,21.43,20.77,20.95,4931011,20.95
SOFI,2024-11-07,20.84,20.84,20.05,20.34,1975139,20.34
SOFI,2024-11-08,20.15,21.71,20.15,21.54,4153311,21.54
SOFI,2024-11-11,21.55,22.51,21.55,22.16,6585102,22.16
SOFI,2024-11-12,22.23,22.88,22.23,22.73,3245118,22.73
SOFI,2024-11-13,22.73,22.81,22.62,22.73,1907337,22.73
SOFI,2024-11-14,22.6,22.6,22.35,22.42,2633255,22.42
SOFI,2024-11-15,22.46,22.56,22.11,22.42,3720366,22.42
SOFI,2024-11-18,22.38,22.38,22.07,22.09,2225649,22.09
SOFI,2024-11-19,22.15,23.02,22.15,22.94,1762772,22.94
SOFI,2024-11-20,22.91,23.67,22.91,23.35,1981508,23.35
SOFI,2024-11-21,23.5,23.5,22.51,22.52,2867283,22.52
SOFI,2024-11-22,22.49,23.98,22.49,23.5,2044994,23.5
SOFI,2024-11-25,23.48,24.58,23.48,24.57,6282812,24.57
SOFI,2024-11-26,24.66,24.66,23.92,24.14,2809456,24.14
SOFI,2024-11-27,24.27,24.27,23.0,23.28,1079941,23.28
SOFI,2024-11-28,23.38,24.05,23.38,23.84,3118153,23.84
SOFI,2024-11-29,23.81,23.81,23.37,23.38,2197965,23.38
SOFI,2024-12-02,23.31,23.91,23.31,23.73,2896786,23.73
SOFI,2024-12-03,23.64,24.11,23.64,23.89,2608599,23.89
SOFI,2024-12-04,23.87,23.87,22.73,22.78,2059066,22.78
SOFI,2024-12-05,23.04,23.56,23.04,23.39,1238883,23.39
SOFI,2024-12-06,23.4,23.8,22.91,23.27,1123941,23.27
SOFI,2024-12-09,23.53,24.26,23.53,24.18,392664,24.18
SOFI,2024-12-10,24.27,24.27,23.01,23.1,9364674,23.1
SOFI,2024-12-11,23.21,24.27,23.21,24.25,3171228,24.25
SOFI,2024-12-12,24.18,25.39,24.18,25.17,2594342,25.17
SOFI,2024-12-13,25.27,25.27,24.6,24.73,3160399,24.73
SOFI,2024-12-16,24.64,25.03,24.64,25.0,1198415,25.0
SOFI,2024-12-17,24.8,25.56,24.8,25.19,3985830,25.19
SOFI,2024-12-18,25.19,26.18,25.19,26.09,2395525,26.09
SOFI,2024-12-19,25.98,26.27,25.97,25.97,3252147,25.97
SOFI,2024-12-20,25.94,25.94,25.26,25.44,1936756,25.44
SOFI,2024-12-23,25.67,25.92,25.54,25.67,1403127,25.67
SOFI,2024-12-24,25.76,25.76,24.68,24.75,1813399,24.75
SOFI,2024-12-25,24.75,24.75,24.01,24.1,1183175,24.1
SOFI,2024-12-26,24.01,24.35,23.89,24.3,928260,24.3
SOFI,2024-12-27,24.31,26.79,24.31,26.53,4711066,26.53
SOFI,2024-12-30,26.26,27.01,26.26,26.84,1960013,26.84
SOFI,2024-12-31,27.04,28.22,27.04,28.12,4533817,28.12
SOFI,2025-01-01,28.28,28.52,27.8,28.27,1298861,28.27
SOFI,2025-01-02,28.24,28.56,28.24,28.51,1292918,28.51
SOFI,2025-01-03,28.75,28.92,28.69,28.9,3737750,28.9
SOFI,2025-01-06,28.61,29.89,28.61,29.68,1622690,29.68
SOFI,2025-01-07,29.67,31.4,29.67,31.25,3722138,31.25
SOFI,2025-01-08,31.13,31.13,29.4,29.44,1087267,29.44
SOFI,2025-01-09,29.19,29.58,28.93,29.25,3358618,29.25
SOFI,2025-01-10,29.09,31.32,29.09,30.94,4935837,30.94
SOFI,2025-01-13,31.02,31.02,30.3,30.84,1539160,30.84
SOFI,2025-01-14,30.7,31.7,30.7,31.54,5968756,31.54
SOFI,2025-01-15,31.5,32.15,31.5,32.04,1557879,32.04
SOFI,2025-01-16,32.14,32.98,32.14,32.9,1766517,32.9
SOFI,2025-01-17,32.75,33.43,32.75,33.29,1941603,33.29
SOFI,2025-01-20,33.08,33.08,32.32,32.46,1336242,32.46
SOFI,2025-01-21,32.45,33.05,32.45,32.81,1660620,32.81
SOFI,2025-01-22,32.69,35.31,32.69,34.87,4757244,34.87
SOFI,2025-01-23,35.05,35.05,34.68,34.97,875493,34.97
SOFI,2025-01-24,35.27,35.27,34.25,34.66,1335368,34.66
SOFI,2025-01-27,34.56,34.56,33.82,33.93,3836201,33.93
SOFI,2025-01-28,34.0,35.06,34.0,34.85,5065123,34.85
SOFI,2025-01-29,34.69,37.04,34.69,36.47,2236835,36.47
SOFI,2025-01-30,36.36,36.36,35.35,35.51,1806269,35.51
SOFI,2025-01-31,35.15,36.89,35.15,36.73,3820718,36.73
SOFI,2025-02-03,36.95,36.95,36.25,36.32,2567394,36.32
SOFI,2025-02-04,36.23,36.23,35.16,35.57,962372,35.57
SOFI,2025-02-05,35.45,35.45,32.99,33.2,6787390,33.2
SOFI,2025-02-06,33.1,34.72,33.1,34.48,5252105,34.48
SOFI,2025-02-07,34.68,37.71,34.68,37.34,2528361,37.34
SOFI,2025-02-10,37.64,38.03,37.55,37.62,3252302,37.62
SOFI,2025-02-11,37.42,38.85,37.42,38.76,1915342,38.76
SOFI,2025-02-12,38.67,38.67,37.78,37.93,6168843,37.93
SOFI,2025-02-13,38.15,38.15,35.9,36.18,7365799,36.18
SOFI,2025-02-14,36.41,36.83,35.95,36.44,1119049,36.44
SOFI,2025-02-17,36.68,37.61,36.68,36.92,3897259,36.92
SOFI,2025-02-18,36.78,36.78,35.64,35.68,1858637,35.68
SOFI,2025-02-19,35.63,35.63,34.6,35.13,871587,35.13
SOFI,2025-02-20,35.02,35.02,33.14,33.15,2956788,33.15
SOFI,2025-02-21,33.31,33.31,32.41,32.5,1046002,32.5
SOFI,2025-02-24,32.65,32.65,30.83,30.93,1588801,30.93
SOFI,2025-02-25,30.86,32.15,30.86,32.06,1753983,32.06
SOFI,2025-02-26,31.99,33.06,31.99,32.93,3011423,32.93
SOFI,2025-02-27,33.22,33.42,32.98,33.14,980118,33.14
SOFI,2025-02-28,33.31,33.31,32.83,32.86,1037689,32.86
SOFI,2025-03-03,32.57,33.29,32.57,33.21,2475448,33.21
SOFI,2025-03-04,33.06,34.99,33.06,34.74,1654884,34.74
SOFI,2025-03-05,34.81,35.1,34.49,35.06,3113004,35.06
SOFI,2025-03-06,35.29,35.3,34.23,34.65,1466435,34.65
SOFI,2025-03-07,34.65,34.65,33.27,33.63,2979869,33.63
SOFI,2025-03-10,33.88,34.27,33.46,33.79,1631443,33.79
SOFI,2025-03-11,34.07,34.07,32.67,33.04,1980306,33.04
SOFI,2025-03-12,33.22,34.37,33.22,34.28,1893769,34.28
SOFI,2025-03-13,34.46,34.67,34.46,34.67,2911038,34.67
SOFI,2025-03-14,34.15,36.49,34.15,35.73,2135819,35.73
SOFI,2025-03-17,35.86,36.95,35.86,36.62,2424355,36.62
SOFI,2025-03-18,36.35,36.81,36.35,36.75,1293086,36.75
SOFI,2025-03-19,36.64,36.64,35.31,35.94,1674510,35.94
SOFI,2025-03-20,36.03,38.81,36.03,38.49,2020762,38.49
SOFI,2025-03-21,38.68,38.68,37.49,37.66,2900846,37.66
SOFI,2025-03-24,37.62,37.62,36.64,37.15,1223265,37.15
SOFI,2025-03-25,37.04,40.44,37.04,40.03,3898696,40.03
SOFI,2025-03-26,40.1,40.4,40.08,40.19,2651654,40.19
SOFI,2025-03-27,40.04,40.48,40.04,40.46,5538044,40.46
SOFI,2025-03-28,40.42,41.26,40.36,40.76,8110393,40.76
SOFI,2025-03-31,41.03,41.03,39.94,40.21,1904818,40.21
SOFI,2025-04-01,39.75,41.06,39.75,40.35,1529109,40.35
SOFI,2025-04-02,40.56,42.45,40.56,42.03,1961593,42.03
SOFI,2025-04-03,41.61,41.88,40.64,40.97,2954154,40.97
SOFI,2025-04-04,40.49,41.91,40.49,41.84,2528502,41.84
SOFI,2025-04-07,41.74,41.74,40.35,41.16,2370994,41.16
SOFI,2025-04-08,41.04,41.19,40.58,40.95,897353,40.95
SOFI,2025-04-09,41.21,42.76,41.21,42.58,2649916,42.58
SOFI,2025-04-10,42.2,42.2,40.96,41.55,7642277,41.55
SOFI,2025-04-11,41.35,42.74,41.35,41.52,2441534,41.52
SOFI,2025-04-14,41.37,41.37,40.15,40.44,6155370,40.44
SOFI,2025-04-15,40.24,40.88,40.06,40.49,1001090,40.49
SOFI,2025-04-16,40.45,40.45,40.16,40.16,1128157,40.16
SOFI,2025-04-17,40.15,40.78,39.68,40.28,1133186,40.28
SOFI,2025-04-18,40.22,41.4,40.22,41.25,4768175,41.25
SOFI,2025-04-21,40.89,44.75,40.89,44.19,8642053,44.19
SOFI,2025-04-22,44.3,45.87,44.3,45.59,4036938,45.59
SOFI,2025-04-23,45.79,45.79,42.9,43.32,3706827,43.32
SOFI,2025-04-24,43.17,43.45,42.74,43.24,4327698,43.24
SOFI,2025-04-25,43.31,44.59,43.31,44.04,3304187,44.04
SOFI,2025-04-28,43.85,43.94,43.15,43.39,905732,43.39
SOFI,2025-04-29,42.66,43.9,42.66,43.85,884259,43.85
SOFI,2025-04-30,43.92,43.92,42.62,42.85,3118127,42.85
SOFI,2025-05-01,42.97,44.95,42.97,44.81,3813226,44.81
SOFI,2025-05-02,44.81,44.81,43.57,43.96,2848319,43.96
SOFI,2025-05-05,44.22,45.35,43.64,44.53,4626052,44.53
SOFI,2025-05-06,44.45,44.45,41.71,42.01,1312570,42.01
SOFI,2025-05-07,42.08,44.25,42.08,43.8,14529895,43.8
SOFI,2025-05-08,43.66,46.24,43.66,45.04,2187981,45.04
SOFI,2025-05-09,44.51,45.45,44.35,44.81,2101159,44.81
SOFI,2025-05-12,44.84,44.84,44.23,44.31,1757778,44.31
SOFI,2025-05-13,44.16,45.06,44.16,44.56,3980906,44.56
SOFI,2025-05-14,44.52,44.52,43.1,43.46,2979215,43.46
SOFI,2025-05-15,43.2,43.2,41.63,41.78,5525955,41.78
SOFI,2025-05-16,41.53,41.53,40.36,40.45,3678530,40.45
SOFI,2025-05-19,40.51,40.51,39.34,39.5,4451836,39.5
SOFI,2025-05-20,39.52,41.14,39.52,41.09,5033124,41.09
SOFI,2025-05-21,41.25,41.25,39.07,39.86,4458260,39.86
SOFI,2025-05-22,40.12,42.48,40.12,41.76,6312248,41.76
SOFI,2025-05-23,42.17,42.55,41.92,42.4,1204072,42.4
SOFI,2025-05-26,42.22,43.64,42.19,42.5,6077746,42.5
SOFI,2025-05-27,42.34,46.13,42.34,45.84,2006271,45.84
SOFI,2025-05-28,45.89,46.84,45.89,46.38,2820760,46.38
SOFI,2025-05-29,46.34,47.36,46.34,47.14,4192757,47.14
SOFI,2025-05-30,46.81,46.81,45.6,45.66,2190304,45.66
SOFI,2025-06-02,45.21,48.31,45.21,47.16,3591035,47.16
SOFI,2025-06-03,46.94,46.94,45.49,45.55,1529085,45.55
SOFI,2025-06-04,45.58,45.58,42.95,43.02,8361381,43.02
SOFI,2025-06-05,42.89,42.89,41.72,42.06,3282581,42.06
SOFI,2025-06-06,41.78,41.78,39.6,40.18,1999192,40.18
SOFI,2025-06-09,40.26,40.26,39.38,39.52,2198124,39.52
SOFI,2025-06-10,39.86,41.62,39.86,41.15,5607404,41.15
SOFI,2025-06-11,40.84,40.84,39.51,39.88,2467140,39.88
SOFI,2025-06-12,39.98,41.39,39.98,40.83,1507243,40.83
SOFI,2025-06-13,40.94,41.22,40.29,40.92,2616071,40.92
SOFI,2025-06-16,40.76,41.91,40.76,41.49,1258230,41.49
SOFI,2025-06-17,41.71,41.71,40.4,40.99,1131755,40.99
SOFI,2025-06-18,41.12,41.34,40.41,41.3,3302813,41.3
SOFI,2025-06-19,41.12,41.66,41.12,41.57,1900144,41.57
SOFI,2025-06-20,41.8,44.37,41.8,43.83,1353646,43.83
SOFI,2025-06-23,43.96,44.96,43.94,43.97,1512286,43.97
SOFI,2025-06-24,44.05,46.5,44.05,46.2,2447784,46.2
SOFI,2025-06-25,45.91,45.91,43.69,44.13,2372119,44.13
SOFI,2025-06-26,44.48,44.76,44.47,44.73,7711891,44.73
SOFI,2025-06-27,44.82,46.51,44.82,45.58,2732042,45.58
SOFI,2025-06-30,45.6,46.13,44.98,45.58,1820753,45.58
SOFI,2025-07-01,45.83,47.47,45.83,46.49,3385595,46.49
SOFI,2025-07-02,46.53,46.66,45.8,46.16,556625,46.16
SOFI,2025-07-03,46.31,46.31,45.08,45.29,1400230,45.29
SOFI,2025-07-04,45.01,45.01,43.63,43.73,4402518,43.73
SOFI,2025-07-07,43.76,43.76,42.25,42.99,1567496,42.99
SOFI,2025-07-08,43.15,43.15,42.43,42.86,4937472,42.86
SOFI,2025-07-09,42.67,42.67,40.75,41.33,2410557,41.33
SOFI,2025-07-10,41.43,41.98,41.36,41.88,3638867,41.88
SOFI,2025-07-11,41.84,41.84,40.68,40.71,2519537,40.71
SOFI,2025-07-14,40.97,41.14,40.91,40.98,1258781,40.98
SOFI,2025-07-15,40.97,40.97,39.54,39.9,2546014,39.9
SOFI,2025-07-16,40.11,40.11,38.36,38.47,1693982,38.47
SOFI,2025-07-17,38.53,38.53,38.2,38.41,2262141,38.41
SOFI,2025-07-18,38.8,38.8,37.2,37.56,2367819,37.56
SOFI,2025-07-21,37.68,37.68,36.67,36.75,2526984,36.75
SOFI,2025-07-22,36.74,36.74,35.72,36.14,1974689,36.14
SOFI,2025-07-23,36.26,37.21,36.26,37.16,1333623,37.16
SOFI,2025-07-24,37.31,37.31,36.63,36.81,2155220,36.81
SOFI,2025-07-25,36.79,36.79,35.44,35.66,688963,35.66
SOFI,2025-07-28,36.01,36.01,35.26,35.48,2310551,35.48
SOFI,2025-07-29,35.49,35.49,32.73,33.23,7631377,33.23
SOFI,2025-07-30,33.41,33.41,32.31,32.66,5893714,32.66
SOFI,2025-07-31,32.59,33.51,32.59,33.01,1397896,33.01
SOFI,2025-08-01,33.14,33.14,32.18,32.3,3211209,32.3
SOFI,2025-08-04,32.05,32.05,30.46,30.8,4856002,30.8
SOFI,2025-08-05,30.73,30.73,28.35,28.75,3907576,28.75
SOFI,2025-08-06,28.74,29.44,28.74,29.04,3938324,29.04
SOFI,2025-08-07,29.2,30.23,29.2,29.99,1133863,29.99
SOFI,2025-08-08,29.76,31.05,29.76,30.79,1940771,30.79
SOFI,2025-08-11,30.91,30.91,28.82,28.87,3056827,28.87
SOFI,2025-08-12,28.78,28.78,28.38,28.47,1669913,28.47
SOFI,2025-08-13,28.58,28.59,28.22,28.55,1138758,28.55
SOFI,2025-08-14,28.5,28.5,27.73,27.86,2563531,27.86
SOFI,2025-08-15,27.79,28.3,27.79,28.03,957648,28.03
SOFI,2025-08-18,28.31,28.31,28.02,28.19,1064376,28.19
SOFI,2025-08-19,28.09,28.87,28.09,28.62,682671,28.62
SOFI,2025-08-20,28.58,29.28,28.58,28.96,6628272,28.96
SOFI,2025-08-21,28.98,28.98,27.73,28.15,4353676,28.15
SOFI,2025-08-22,27.98,27.98,27.29,27.66,1063542,27.66
SOFI,2025-08-25,27.59,27.85,27.31,27.54,1636377,27.54
SOFI,2025-08-26,27.67,29.0,27.67,28.91,2169829,28.91
SOFI,2025-08-27,28.88,29.48,28.88,29.44,659667,29.44
SOFI,2025-08-28,29.65,30.96,29.65,30.39,4851760,30.39
SOFI,2025-08-29,30.43,30.43,29.73,29.87,827559,29.87
SOFI,2025-09-01,29.9,30.4,29.81,30.27,2149808,30.27
SOFI,2025-09-02,30.23,30.67,29.96,30.12,969998,30.12
SOFI,2025-09-03,30.34,30.55,29.9,30.17,2934081,30.17
SOFI,2025-09-04,30.05,30.05,29.4,29.69,5028850,29.69
SOFI,2025-09-05,29.65,29.65,28.15,28.19,2047299,28.19
SOFI,2025-09-08,28.31,28.91,28.31,28.73,428614,28.73
SOFI,2025-09-09,28.53,28.8,28.0,28.38,817227,28.38
SOFI,2025-09-10,28.27,29.02,28.27,28.96,2909624,28.96
SOFI,2025-09-11,28.93,29.41,28.81,29.23,2501181,29.23
SOFI,2025-09-12,29.21,30.94,29.21,30.75,3631904,30.75
SOFI,2025-09-15,30.78,31.77,30.78,31.75,3336588,31.75
SOFI,2025-09-16,31.9,32.96,31.9,32.51,497459,32.51
SOFI,2025-09-17,32.36,33.62,32.36,33.05,2735386,33.05
SOFI,2025-09-18,32.94,33.71,32.94,33.7,3127746,33.7
SOFI,2025-09-19,33.72,34.86,33.72,34.73,3524629,34.73
SOFI,2025-09-22,35.03,36.5,35.03,36.3,4176060,36.3
SOFI,2025-09-23,36.22,37.24,35.83,36.28,5847534,36.28
SOFI,2025-09-24,36.22,39.45,36.22,39.21,2323359,39.21
SOFI,2025-09-25,39.33,39.33,36.75,36.8,3183271,36.8
SOFI,2025-09-26,36.78,36.8,36.55,36.62,4059496,36.62
SOFI,2025-09-29,36.67,36.67,35.57,35.61,3267952,35.61
SOFI,2025-09-30,35.69,36.3,35.69,36.17,668892,36.17
SOFI,2025-10-01,35.88,35.88,34.88,35.4,871126,35.4
SOFI,2025-10-02,35.2,35.2,34.15,34.64,4029602,34.64
SOFI,2025-10-03,34.6,36.2,34.6,36.19,3554695,36.19
SOFI,2025-10-06,36.24,36.57,35.97,36.49,4030900,36.49
SOFI,2025-10-07,36.67,37.84,36.67,37.29,951893,37.29
SOFI,2025-10-08,37.55,37.55,36.46,36.57,1531492,36.57
SOFI,2025-10-09,36.47,37.52,36.47,37.41,1920274,37.41
SOFI,2025-10-10,37.24,37.93,37.24,37.52,2668365,37.52
SOFI,2025-10-13,37.8,37.8,36.67,36.99,1933463,36.99
SOFI,2025-10-14,36.81,37.26,36.66,36.8,13978472,36.8
SOFI,2025-10-15,36.72,37.23,36.72,37.17,1878265,37.17
SOFI,2025-10-16,37.18,37.18,34.6,34.65,1995535,34.65
SOFI,2025-10-17,34.63,34.63,32.91,33.48,754003,33.48
SOFI,2025-10-20,33.37,34.82,33.37,34.45,2100802,34.45
SOFI,2025-10-21,34.28,34.84,33.61,34.44,1972122,34.44
SOFI,2025-10-22,34.48,36.69,34.48,36.33,2298444,36.33
SOFI,2025-10-23,36.39,36.39,35.04,35.93,1538020,35.93
SOFI,2025-10-24,35.77,37.35,35.77,36.96,1499244,36.96
SOFI,2025-10-27,36.59,36.9,36.36,36.77,6936132,36.77
SOFI,2025-10-28,36.26,37.6,36.26,37.49,1270289,37.49
SOFI,2025-10-29,37.2,37.2,35.69,35.98,3124557,35.98
SOFI,2025-10-30,36.08,36.08,35.01,35.81,904356,35.81
SOFI,2025-10-31,35.71,35.71,35.2,35.53,1081104,35.53
SOFI,2025-11-03,35.55,36.9,35.55,36.84,1301424,36.84
SOFI,2025-11-04,36.31,37.25,36.3,36.73,1125294,36.73
SOFI,2025-11-05,36.8,37.98,36.8,37.92,9378820,37.92
SOFI,2025-11-06,37.76,38.62,37.76,38.22,3174538,38.22
SOFI,2025-11-07,38.28,39.63,38.28,38.87,1386275,38.87
SOFI,2025-11-10,38.86,38.86,38.12,38.25,1294827,38.25
SOFI,2025-11-11,37.98,39.03,37.98,38.63,1548482,38.63
SOFI,2025-11-12,38.67,38.67,36.52,36.78,803236,36.78
SOFI,2025-11-13,36.94,37.08,36.68,36.7,1191145,36.7
SOFI,2025-11-14,36.68,36.68,35.26,35.37,3556738,35.37
SOFI,2025-11-17,35.24,35.92,34.82,35.44,1664938,35.44
SOFI,2025-11-18,35.43,35.94,34.89,35.66,3312778,35.66
SOFI,2025-11-19,35.45,35.45,34.25,34.4,3373751,34.4
SOFI,2025-11-20,34.32,36.63,34.32,36.44,2020953,36.44
SOFI,2025-11-21,36.58,37.02,36.58,36.98,1732249,36.98
SOFI,2025-11-24,37.13,37.56,36.6,37.37,2155077,37.37
SOFI,2025-11-25,37.4,37.7,37.28,37.7,719972,37.7
SOFI,2025-11-26,37.48,37.48,36.91,36.96,1013837,36.96
SOFI,2025-11-27,37.11,37.62,37.11,37.45,1120508,37.45
SOFI,2025-11-28,37.49,37.49,36.63,36.74,2045686,36.74
SOFI,2025-12-01,36.84,39.46,36.84,39.24,3461705,39.24
SOFI,2025-12-02,39.24,39.33,38.21,38.89,6300648,38.89
SOFI,2025-12-03,38.89,38.89,38.16,38.27,1908942,38.27
SOFI,2025-12-04,38.3,38.3,37.81,37.84,3750550,37.84
SOFI,2025-12-05,37.92,37.92,36.26,36.54,431687,36.54
SOFI,2025-12-08,36.33,38.3,36.33,37.46,1088405,37.46
SOFI,2025-12-09,37.56,37.72,37.22,37.59,1100753,37.59
SOFI,2025-12-10,37.47,37.47,36.71,36.94,3812867,36.94
SOFI,2025-12-11,37.02,37.02,36.62,36.84,1791318,36.84
SOFI,2025-12-12,36.66,36.66,35.91,36.06,2410554,36.06
SOFI,2025-12-15,35.83,35.83,34.54,35.25,4554797,35.25
SOFI,2025-12-16,35.08,35.08,33.62,33.72,1831020,33.72
SOFI,2025-12-17,33.6,33.6,32.24,32.39,2257000,32.39
SOFI,2025-12-18,32.44,33.87,32.44,33.5,710313,33.5
SOFI,2025-12-19,33.69,33.69,33.3,33.33,1612349,33.33
SOFI,2025-12-22,33.21,34.64,33.21,34.06,4131153,34.06
SOFI,2025-12-23,34.26,35.03,34.26,34.91,4821324,34.91
SOFI,2025-12-24,34.79,35.93,34.79,35.4,2764833,35.4
SOFI,2025-12-25,35.38,35.56,35.22,35.55,3735644,35.55
SOFI,2025-12-26,35.49,35.91,34.95,35.58,5541379,35.58
SOFI,2025-12-29,35.61,36.12,35.6,36.05,2488150,36.05
SOFI,2025-12-30,35.85,37.17,35.85,36.59,1750103,36.59
SOFI,2025-12-31,36.92,36.92,35.6,35.9,625727,35.9
SOFI,2026-01-01,35.63,35.63,34.66,34.87,1499013,34.87
SOFI,2026-01-02,34.82,36.03,34.82,35.56,2394379,35.56
SOFI,2026-01-05,35.42,35.42,33.41,34.23,1398985,34.23
SOFI,2026-01-06,34.32,34.8,33.58,34.47,1241859,34.47
SOFI,2026-01-07,34.54,35.16,34.54,35.0,998163,35.0
SOFI,2026-01-08,35.22,35.22,31.94,32.14,2935657,32.14
SOFI,2026-01-09,32.17,33.13,32.17,32.73,1245705,32.73
SOFI,2026-01-12,32.99,33.89,32.99,33.78,1573097,33.78
SOFI,2026-01-13,33.75,33.75,32.12,32.61,3003159,32.61
SOFI,2026-01-14,32.63,32.91,31.97,32.33,913828,32.33
SOFI,2026-01-15,32.14,33.04,32.14,32.51,1327187,32.51
SOFI,2026-01-16,32.72,34.82,32.72,34.21,5878829,34.21
SOFI,2026-01-19,34.48,34.48,32.54,33.43,4769016,33.43
SOFI,2026-01-20,33.37,33.37,32.21,32.66,1383754,32.66
SOFI,2026-01-21,33.04,33.04,31.38,31.58,2828072,31.58
SOFI,2026-01-22,31.73,32.23,31.33,31.63,1825011,31.63
SOFI,2026-01-23,31.71,31.71,30.44,30.67,796763,30.67
SOFI,2026-01-26,30.63,30.79,30.09,30.42,3405516,30.42
SOFI,2026-01-27,30.26,30.77,30.1,30.24,1711372,30.24
SOFI,2026-01-28,30.22,30.22,29.93,29.96,2914352,29.96
SOFI,2026-01-29,29.77,30.4,29.3,29.92,1248541,29.92
SOFI,2026-01-30,29.98,29.98,29.11,29.44,838461,29.44
SOFI,2026-02-02,29.53,30.45,29.53,30.42,3645896,30.42
SOFI,2026-02-03,30.59,31.28,30.59,31.22,2186253,31.22
SOFI,2026-02-04,31.47,31.47,31.18,31.31,1148547,31.31
SOFI,2026-02-05,31.27,31.27,30.0,30.05,966386,30.05
SOFI,2026-02-06,30.04,30.23,29.54,29.74,830268,29.74
SOFI,2026-02-09,29.77,31.58,29.77,30.99,2102805,30.99
SOFI,2026-02-10,30.88,30.88,29.57,30.03,4628077,30.03
SOFI,2026-02-11,29.92,29.92,28.67,29.29,3224100,29.29
SOFI,2026-02-12,29.35,29.35,26.82,27.15,7624359,27.15
SOFI,2026-02-13,27.5,27.5,26.05,26.23,2416760,26.23
SOFI,2026-02-16,26.04,27.22,26.04,26.88,3406585,26.88
SOFI,2026-02-17,26.89,27.03,26.39,26.72,4553740,26.72
SOFI,2026-02-18,26.85,26.85,26.31,26.44,2138914,26.44
SOFI,2026-02-19,26.57,26.57,26.07,26.13,2534830,26.13
SOFI,2026-02-20,26.13,26.13,24.69,25.52,1889365,25.52
V,2024-03-25,239.68,239.68,236.14,238.51,2366914,238.51
V,2024-03-26,236.26,237.57,236.26,237.52,2276493,237.52
V,2024-03-27,236.17,241.79,236.17,241.12,4377050,241.12
V,2024-03-28,239.79,239.79,234.46,234.71,3454715,234.71
V,2024-03-29,234.01,240.58,234.01,239.12,3733627,239.12
V,2024-04-01,238.64,240.45,235.45,239.39,626777,239.39
V,2024-04-02,238.37,241.18,237.78,239.22,5933925,239.22
V,2024-04-03,238.76,240.4,237.33,237.97,2065469,237.97
V,2024-04-04,237.28,238.57,234.94,237.33,4222817,237.33
V,2024-04-05,236.46,236.78,233.12,236.6,2636369,236.6
V,2024-04-08,237.37,237.37,232.4,233.29,2724139,233.29
V,2024-04-09,231.95,238.05,231.95,235.45,2064876,235.45
V,2024-04-10,235.74,239.72,233.42,237.03,2894133,237.03
V,2024-04-11,238.02,238.02,233.38,234.24,5347036,234.24
V,2024-04-12,233.74,237.3,233.59,234.13,2875355,234.13
V,2024-04-15,235.69,239.25,233.31,235.87,2957186,235.87
V,2024-04-16,234.3,239.38,233.66,236.08,836190,236.08
V,2024-04-17,237.3,239.8,236.04,237.26,1756462,237.26
V,2024-04-18,236.22,237.92,236.22,237.77,3953713,237.77
V,2024-04-19,237.52,239.86,236.89,238.8,725843,238.8
V,2024-04-22,239.16,239.16,232.32,235.0,3496459,235.0
V,2024-04-23,234.11,234.74,230.76,232.14,2331953,232.14
V,2024-04-24,229.86,235.49,229.86,233.3,2950295,233.3
V,2024-04-25,232.11,233.77,229.98,231.25,916588,231.25
V,2024-04-26,231.0,232.15,230.1,231.62,990220,231.62
V,2024-04-29,231.23,239.79,231.23,238.79,7248521,238.79
V,2024-04-30,238.34,246.41,238.34,242.5,2141411,242.5
V,2024-05-01,242.91,242.91,235.97,239.12,1971244,239.12
V,2024-05-02,238.44,241.98,238.35,241.11,907596,241.11
V,2024-05-03,241.88,241.88,235.74,240.03,771684,240.03
V,2024-05-06,238.83,246.05,238.83,245.96,3225495,245.96
V,2024-05-07,243.98,243.98,240.27,242.45,4354917,242.45
V,2024-05-08,241.28,244.79,241.28,244.17,4673347,244.17
V,2024-05-09,242.85,244.39,241.53,242.48,1800699,242.48
V,2024-05-10,242.3,246.83,242.3,245.28,3068493,245.28
V,2024-05-13,245.34,249.32,241.97,245.99,3139090,245.99
V,2024-05-14,244.79,244.79,239.8,240.9,2402790,240.9
V,2024-05-15,240.24,246.62,240.24,245.63,3745139,245.63
V,2024-05-16,246.71,246.71,241.78,244.58,3127803,244.58
